label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
6	868 kg	-1.0115	rat	Stockton	-639	230	-195	1.1344	-1.9989	Sam	-0.144	Michael	1351	-338 N
2	366 kg	-2.2894	chicken	Bakersfield	184	767	1574	1.1113	-0.1935	Inan	0.6918	Fabrice	-477	1130 N
5	-57 kg	0.0058	hamster	San Diego, Modesto	-1262	-175	2486	-0.2137	0.5644	Lise	0.4771	Reilly	-1561	966 N
3	1756 kg	1.8188	pig	Stockton	548	144	750	1.1742	1.0595	Andrew	0.9949	Inan	-627	977 N
0	1969 kg	0.4359	cat	Stockton	-504	114	-69	1.7024	-0.1465	Fabrice	1.1976	Eriq	1230	438 N
5	-18 kg	-0.2539	hamster	Modesto, San Bernardino	146	-1242	-1633	1.0389	1.5408	Lise	1.7344	REILLY	791	683 N
3	-32 kg	0.4471	pig	San Jose	1077	62	962	-0.0384	2.1116	Andrew	0.1528	Chris	482	-512 N
9	281 kg	1.8494	bird	Fremont	1651	1828	1894	-0.4192	0.6808	Tony	-0.8327	Andrew	958	-199 N
6	555 kg	0.7073	rat	Stockton	-16	1622	1120	1.237	0.8377	Eriq	0.2646	Michael	1724	168 N
3	1071 kg	1.7216	pig	Irvine, San Francisco, San Jose	896	1277	583	0.5095	0.6794	Andrew	-0.1441	Chris	191	-743 N
1	777 kg	0.256	fish	Fresno	-83	1904	112	-0.269	-0.0939	Michael	1.2117	Vani	-1163	13 N
3	70 kg	1.7449	pig	San Jose, San Francisco	-660	2224	762	2.0343	0.5541	Andrew	-0.0903	chris	-1384	-225 N
4	-485 kg	0.985	ferret	Riverside	386	2923	502	1.1223	-0.3485	Vani	0.3405	Sam	-830	-172 N
6	192 kg	1.0894	rat	Stockton	256	-245	-95	1.7078	-0.3055	Sam	-0.9825	Michael	2998	809 N
0	-185 kg	-0.3378	cat	Sacramento	338	1727	-618	0.8629	0.3096	Fabrice	1.0512	Lise	641	n/a
0	281 kg	-1.9764	cat	Sacramento	711	-430	-648	0.7876	0.6105	Fabrice	-0.7532	Lise	474	743 N
0	981 kg	0.2375	cat	Sacramento	544	1151	231	1.3809	-0.5906	Fabrice	2.6051	Lise	-48	351 N
1	1266 kg	0.3539	RABBIT	Fresno	278	-326	1544	0.4299	-0.6023	Michael	0.2183	Vani	-520	-449 N
0	-61 kg	0.2184	cat	Sacramento	326	195	-505	0.2524	0.6605	Fabrice	1.1068	Lise	-550	1561 N
1	995 kg	1.7046	fish	Fresno	738	-701	3036	-0.4672	0.1972	Michael	1.0414	Vani	-184	1317 N
7	528 kg	1.5316	dog	Santa Ana	330	37	-1286	2.0475	0.5222	Chris	N/A	Tony	2866	924 N
9	501 kg	0.487	guinea pig	Fremont	357	1949	30	1.1483	-0.646	Tony	1.7619	Andrew	915	537 N
2	2058 kg	-0.0241	chicken	Bakersfield	1147	2429	765	0.3597	0.3503	Inan	-0.2567	Fabrice	1024	-4 N
5	524 kg	1.4222	hamster	Modesto, San Diego	609	-549	1970	0.3892	1.9045	Lise	-0.6938	Lise	1741	933 N
3	-6 kg	1.7843	pig	Irvine, San Francisco, Long Beach	-40	1427	934	N/A	0.0049	Andrew	-0.1036	Sam	468	307 N
9		-0.1205	guinea pig	Fresno	219	83	5	0.2313	0.4261	Tony	0.1723	Andrew	588	298 N
8	1517 kg	0.2724	rabbit	Bakersfield	195	496	-479	1.4298	-0.0096	reilly	0.2249	Eriq	-14	1080 N
9	440 kg	0.8727	bird	Bakersfield	860	530	-347	1.2221	-1.1166	Tony	1.8413	Andrew	808	268 N
9	1505 kg	None	bird	Fremont	2188	2286	375	-0.0228	0.3672	Tony	1.114	Andrew	-625	1216 N
2	747 kg	0.8381	chicken	Bakersfield	1750	508	806	0.3738	1.5539	None	1.1349	Fabrice	1295	-240 N
9	57 kg	1.9886	bird	Chula Vista	375	2833	160	0.7317	0.0265	Tony	1.6479	Andrew	-64	1637 N
3	207 kg	1.9538	pig	Long Beach	972	-491	198	0.5214	-0.3056	Andrew	-0.082	Chris	-578	517 N
6	1739 kg	0.0945	rat	Stockton	-310	137	2209	0.1211	0.7686	Sam	0.1405	Michael	-630	1367 N
0	-224 kg	2.3726	cat	Sacramento	1064	914	1339	-0.3031	1.3476	Fabrice	0.6469	Tony	1106	1032 N
1	615 kg	0.4144	fish	FRESNO	409	-453	280	0.5988	0.286	Michael	1.444	Vani	241	813 N
4	955 kg	-0.0519	ferret	Riverside	-112	1268	670	0.8775	-1.1512	Vani	0.4257	Sam	-1960	333 N
2	-200 kg	-0.7721	chicken	Bakersfield	1650	35	598	-0.306	0.3146	Inan	0.0809	Fabrice	-65	726 N
8	899 kg	-1.7259	rabbit	Santa Clarita	657	775	363	0.0705	1.7713	Fabrice	-0.7402	Eriq	-1417	148 N
0	-270 kg	0.0389	cat	San Jose, Irvine	-293	1088	-333	1.5122	0.1377	Fabrice	-1.2404	Lise	-739	1053 N
4	137 kg	1.3083	ferret	Riverside	389	2203	892	1.0264	-0.0177	vani	0.6595	Reilly	363	929 N
6	493 kg	1.3904	rat	Stockton	1350	-1556	-142	0.9856	1.5703	Eriq	1.1181	Michael	1606	655 N
4	-55 kg	0.7944	ferret	Riverside	483	1469	1921	1.5255	0.5015	Vani	0.3333	Sam	1019	424 N
5	17 kg	1.3461	hamster	San Bernardino, Anaheim, San Diego, Oakland	931	1451	118	-1.0718	0.9107	Lise	-0.2676	Reilly	935	441 N
8	1944 kg	1.5065	rabbit	Moreno Valley, Santa Clarita	964	2604	-928	1.571	0.364	Vani	-0.6979	Eriq	943	300 N
6	565 kg	0.8537	rat	Stockton	1647	374	2219	0.9673	-1.763	Sam	0.5582	Michael	?	1509 N
9	747 kg	-0.5245	bird	Fremont	324	993	1179	-0.19	0.995	Tony	2.0172	Andrew	345	260 N
3	781 kg	?	pig	Long Beach, San Jose	n/a	1295	598	-0.102	1.0171	Andrew	0.3264	Chris	431	-92 N
2	N/A	-0.0403	dog	San Jose	-301	731	-185	0.4313	1.3536	Eriq	0.7998	Fabrice	878	198 N
9	557 kg	0.6981	guinea pig	Fremont	1017	2255	2944	0.5101	-0.8278	Tony	0.8	REILLY	532	-326 N
8	191 kg	1.6085	rabbit	Moreno Valley	124	2192	1481	1.4313	0.5645	Reilly	1.4029	Eriq	715	-80 N
9	275 kg	0.4561	bird	Santa Ana	-162	469	209	-0.5352	0.1317	Tony	0.816	Andrew	1711	1130 N
9	1270 kg	-0.0483	bird	Oakland, San Diego	298	-245	-556	0.7304	0.4842	Tony	0.1822	Andrew	2070	353 N
1	1533 kg	-1.3597	fish	Fresno	-94	668	2274	-0.9401	0.1453	Michael	1.894	Vani	563	386 N
3	818 kg	0.6765	pig	Long Beach	670	396	-35	0.3812	1.2168	Andrew	-0.1307	Inan	-555	1030 N
7	804 kg	1.9741	reptile	SANTA ANA	165	-380	417	0.264	0.1766	Lise	-0.522	Tony	266	388 N
9	1359 kg	1.3252	bird	Fremont	322	1517	1710	1.1735	2.1627	Tony	1.1621	Andrew	539	1748 N
0	-12 kg	1.2868	cat	Sacramento	490	-532	1490	-0.6888	0.2677	Fabrice	0.3206	Lise	-187	-55 N
5	335 kg	1.8935	hamster	Modesto, Oakland	531	104	922	0.0403	0.9803	Lise	1.1758	Reilly	1083	888 N
1	1208 kg	0.3094	fish	Fresno	-340	304	-13	0.7698	1.3475	Michael	0.8434	Vani	1093	469 N
8	414 kg	-0.4892	rabbit	Los Angeles, Santa Clarita	-179	1833	-593	N/A	2.1648	Reilly	0.3903	Eriq	-240	1627 N
6	430 kg	0.8488	rat	Stockton	-49	-809	1192	0.0938	-0.0557	Sam	1.2118	Michael	1779	-561 N
2	359 kg	0.2473	chicken	Bakersfield	-876	2246	239	0.0601	0.7659	Inan	-0.56	Fabrice	1778	-85 N
6	596 kg	1.4043	rat	Stockton	-807	26	1684	1.2462	-0.3071	Eriq	1.6372	Michael	741	159 N
7	1638 kg	0.9754	reptile	Santa Ana	-26	1113	1121	0.9662	1.0757	Chris	1.429	Fabrice	132	-1316 N
3	583 kg	1.2761	rabbit	San Jose	756	2607	-231	0.0739	1.1397	Andrew	-0.5613	Inan	1969	888 N
0	377 kg	1.405	cat	moreno valley	621	910	-42	-0.0692	-1.8551	Fabrice	0.257	Lise	196	986 N
8	?	-1.357	rabbit	Santa Clarita, Los Angeles	78	1044	934	1.0979	0.7776	Reilly	1.4116	Eriq	1559	115 N
7	467 kg	-0.8831	reptile	Santa Ana	231	538	570	2.0182	1.6299	Chris	0.2645	Tony	271	-745 N
4	1109 kg	-0.1635	ferret	Riverside	1173	2007	824	0.5729	-1.8465	Vani	-0.4644	Sam	584	726 N
3	-469 kg	0.7963	pig	Irvine, San Francisco, Long Beach	1181	2128	-2354	1.2217	1.094	Andrew	-0.9046	Inan	738	470 N
6	368 kg	0.3296	rat	Stockton	757	-384	1396	0.8339	2.8667	Reilly	1.1142	Michael	177	1302 N
6	-430 kg	-0.1336	rat	Stockton	977	632	2155	1.0696	-1.3221	Tony	-0.2187	Michael	51	-531 N
2	932 kg	0.8754	chicken	Bakersfield	1664	1679	958	0.6445	1.9484	Inan	0.6175	Fabrice	207	237 N
5	-389 kg	-0.0323	hamster	Oakland, San Bernardino, Modesto	471	1674	408	0.3506	1.0295	Tony	-0.5381	Reilly	1751	169 N
9	949 kg	0.6139	bird	Fremont	899	1131	-1105	-0.3051	-0.1563	Tony	-0.138	Reilly	450	8 N
7	889 kg	1.9591	reptile	Chula Vista	611	36	347	0.0737	1.5691	Chris	1.9901	Tony	3057	124 N
5	451 kg	1.2045	hamster	San Bernardino, Anaheim, Oakland, Modesto	397	-374	47	1.0606	0.5184	Vani	1.0831	Reilly	-23	1239 N
9	?	1.1994	guinea pig	Fremont	998	1415	-117	0.6299	0.5208	Tony	0.7707	Andrew	2928	811 N
4	604 kg	-0.6177	ferret	Riverside	-915	50	743	-0.1261	0.1463	Vani	1.4101	Sam	-1862	-431 N
9	242 kg	0.1355	guinea pig	Fremont	858	1839	2319	-0.6744	1.506	Michael	0.4968	Andrew	1992	720 N
1	2015 kg	1.2667	Fish	Fresno	41	-526	524	1.0363		Eriq	1.6999	Vani	1588	-305 N
6	438 kg	-1.4904	rat	Stockton	1024	1782	1697	1.2998	None	Sam	0.914	Michael	2376	-67 N
7	1339 kg	-0.266	reptile	Chula Vista	-344	-530	1948	1.7151	1.8567	Chris	0.9008	Tony	572	987 N
0	912 kg	0.4712	cat	Sacramento	47	626	2379	0.4122	-0.0488	Fabrice	0.5553	Lise	-1145	219 N
9	959 kg	1.4329	None	Fremont	879	1223	1172	0.4375	1.4624	Tony	1.9553	Andrew	1347	408 N
4	-190 kg	2.73	ferret	Riverside	587	789	502	0.039	0.2775	Vani	1.3999	sam	471	676 N
0	1751 kg	-0.0923	cat	Sacramento	1165	2348	420	0.4137	1.2047	Fabrice	0.4612	Lise	91	1241 N
4	890 kg	2.6767	ferret	Riverside	384	1192	-1558	1.2803	2.4767	Lise	0.4845	Sam	-781	-384 N
7	1039 kg	0.7018	reptile	Santa Ana	517	-894	931	0.3626	1.2222	Chris	0.9365	Tony	2297	722 N
2	-151 kg	0.5644	chicken	Bakersfield	952	1831	-344	0.2926	0.7013	Inan	-0.6852	Eriq	610	-96 N
6	2048 kg	0.9667	rat	Stockton	-292	843	267	0.2245	0.3593	Eriq	-0.1775	Tony	2880	55 N
1	1680 kg	0.1757	fish	Fresno	-73	-499	-316	0.2953	-0.1604	Michael	0.228	Vani	76	588 N
5	763 kg	0.1664	hamster	San Diego, Anaheim	-34	1003	-974	-0.1525	0.8459	LISE	-0.6363	Reilly	1920	-221 N
4	298 kg	0.8574	n/a	sACRAMENTO		828	739	0.2262	1.0892	Vani	1.1548	Sam	-543	84 N
5	403 kg	1.7505	Hamster	Anaheim, Oakland, San Diego, Modesto	626	798	93	0.071	-1.4986	Lise	0.6259	Reilly	1555	-146 N
3	61 kg	-0.0552	pig	San Jose, Long Beach	1383	765	-127	1.5115	0.6682	Andrew	-0.1051	Inan	496	394 N
0	1944 kg	0.2208	cat	Sacramento	541	765	304	1.2929	1.9182	Fabrice	0.5576	Lise	30	601 N
6	131 kg	1.7205	rat	Santa Ana	321	1369	1070	0.9173	0.11	Sam	-1.3499	Michael	NULL	1212 N
1	781 kg	0.5059	fish	Fresno	-56	155	1670	0.1192	1.195	Michael	-0.0044	Vani	1171	295 N
1	280 kg	1.7614	fish	Santa Clarita	-994	313	1627	-0.2109	-0.8608	Inan	0.1322	vANI	222	-109 N
6	617 kg	-0.1944	rat	Stockton	-818	?	-54	1.0938	0.378	Eriq	1.1091	Michael	-454	-897 N
5	539 kg	-0.1706	hamster	San Diego, Modesto	142	742	-459	-0.0567	0.5326	Lise	0.3774	Reilly	1177	1585 N
4	179 kg	-0.4247	ferret	Riverside	513	174	989	2.2576	0.4427	Vani	2.5183	Chris	-1362	598 N
3	125 kg	2.854	pig	San Jose	410	1903	-903	0.2215	1.8314	Andrew	1.5335	Inan	-1094	812 N
2	804 kg	-0.2875	chicken	Bakersfield	184	4	1999	-0.0242	0.7471	Inan	0.9536	Fabrice	136	781 N
8	272 kg	1.6644	rabbit	Riverside	1026	632	-1195	1.4801	0.9195	Reilly	0.6945	Eriq	21	567 N
0	802 kg	-1.1208	Cat	Sacramento	181	-164	-52	0.1822	-0.3646	Fabrice	1.832	Fabrice	1235	207 N
8	-213 kg	1.0131	rabbit	Los Angeles	511	1273	-1387	0.6083	0.9174	Reilly	0.318	Eriq	57	1240 N
3	1012 kg	0.6899	pig	Irvine, Long Beach, San Jose	600	1556	-607	0.8122	1.1759	Michael	0.3438	Eriq	212	228 N
3	-830 kg	0.8306	pig	san jose, irvine, long beach	577	2233	310	0.6171	-0.8804	Andrew	0.3587	Inan	1177	797 N
2	557 kg	0.838	chicken	Fremont	629	84	1334	0.7154	-0.6409	Inan	-0.4835	Fabrice	153	851 N
2	-39 kg	0.8755	chicken	Fremont	795	1656	1273	-0.3688	0.1398	Inan	-0.2919	Fabrice	305	289 N
1	1988 kg	1.1693	fish	Fresno	-635	1372	72	0.1377	1.4505	Michael	1.0066	Vani	49	167 N
6	-283 kg	0.8666	rat	sTOCKTON	970	201	811	1.3435	0.7778	Eriq	0.4128	Michael	772	-400 N
8	330 kg	1.8916	rabbit	Oakland, Anaheim, San Diego	779	-541	-718	1.7525	1.0362	Reilly	0.2206	Eriq	-112	-81 N
5	304 kg	0.8347	hamster	Anaheim	-65	-629	2914	0.4594	1.0281	Lise	-0.2604	rEILLY	788	1286 N
6	-215 kg	2.1339	rat	Stockton	467	814	1460	0.5762	0.4286	Sam	1.6627	Michael	1695	700 N
0	1029 kg	-1.1794	cat	Sacramento	871	104	1330	0.6699	0.2465	Fabrice	2.5647	Lise	-143	1899 N
0	135 kg	0.9576	cat	Sacramento	-797	2359	455	0.7807	-1.2411	Fabrice	0.0562	Michael	642	1499 N
0	782 kg	1.6944	cat	Sacramento	-425	1870	1255	0.0995	2.2193	Fabrice	1.1503	Lise	924	988 N
8	831 kg	-0.9204	rabbit	Los Angeles, Moreno Valley	435	3283	289	2.3483	0.7435	Lise	0.5209	Eriq	161	240 N
9	187 kg	-0.1713	bird	Fremont	579	1617	1746	1.1675	0.5744	Tony	0.6687	Andrew	1962	-424 N
7	1147 kg	0.4556	dog	Fremont	414	2207	-151	-0.2429	1.0538	Chris	-0.1478	tony	577	1309 N
2	-189 kg	-1.4124	chicken	Bakersfield	1212	621	782	0.5728	0.0206	Inan	0.7885	Fabrice	162	-215 N
9	1177 kg	1.339	guinea pig	Fremont	1718	187	891	0.1303	0.809	Tony	0.4368	Andrew	1464	-23 N
2	469 kg	0.2875	chicken	Bakersfield	1045	1616	952	0.0394	0.2258	Inan	0.476	Fabrice	387	-604 N
5	891 kg	0.7765	hamster	Modesto, Anaheim, San Bernardino	410	130	-558	-0.2102	0.6109	Eriq	-0.3187	Reilly	426	700 N
6	657 kg	0.1619	rat	Stockton	-83	636	1897	-0.0461	2.642	Eriq	0.6829	Michael	-800	431 N
4	401 kg	1.1139	ferret	Riverside	1781	-201	2634	1.7234	-0.3218	Michael	-1.3876	Sam	-30	433 N
8	623 kg	1.2208	rabbit	Moreno Valley	-395	1116	-2058	0.8565	-0.387	Reilly	-0.6779	Eriq	227	1432 N
9	1289 kg	1.6527	bird	San Francisco, Long Beach	-697	1353	1038	1.2074	-1.2357	tony	0.6707	Andrew	2544	-1080 N
2	698 kg	-0.3825	Chicken	Bakersfield	810	240	1673	1.3708	3.1752	Inan	0.623	Fabrice	-346	-448 N
2	473 kg	-0.7902	CHICKEN	Bakersfield	5	1702	741	1.389	1.4461	Inan	1.1304		512	915 N
8	285 kg	0.2668	rabbit	Stockton	-1014	311	-122	2.6934	0.6928	Reilly	-0.7161	Eriq	211	452 N
7	2614 kg	1.4818	DOG	Chula Vista	-318	-514	1388	1.3402	2.0685	Chris	1.0242	Tony	471	365 N
2	1111 kg	-0.2447	chicken	Bakersfield	1014	724	1001	1.1318	-0.5741	Michael	0.4913	Fabrice	-1602	702 N
9	669 kg	1.58	guinea pig	Fremont	-335	-716	-471	0.3615	-0.175	Tony	0.6065	Andrew	17	721 N
4	834 kg	0.458	ferret	Riverside	882	928	-792	0.8119	1.1946	Vani	1.0324	Sam	-133	-69 N
8	1092 kg	2.3508	rabbit	Moreno Valley	1670	396	-709	0.5246	0.7166	Inan	-0.7973	Sam	-74	-739 N
7	691 kg	-0.0581	dog	Santa Ana	304	-463	1470	1.3505	0.0785	Chris	0.7352	Tony	976	309 N
6	292 kg	-0.5416	rat	Stockton	423	948	2012	0.9878	1.2805	Chris	0.5772	Michael	-964	407 N
5	-194 kg	-0.3355	hamster	Oakland	-574	923	-559	-0.2893	0.8196	Lise	0.6655	Reilly	337	617 N
5	-899 kg	-0.0449	hamster	Anaheim, Oakland, San Diego	1270	2107	82	1.5124	0.396	Lise	-1.292	Reilly	438	603 N
0	-1503 kg	1.2194	cat	Stockton	435	1597	-111	0.3334	1.2197	Fabrice	1.224	Lise	-216	263 N
7	1080 kg	1.3871	dog	Moreno Valley, Santa Clarita	-684	834	563	0.7545	-0.127	Chris	-0.7098	Tony	1416	-723 N
9	1260 kg	0.7444	bird	Fremont	227	1187	2428	0.4825	-1.3958	Lise	0.3069	Andrew	1739	-29 N
0	1381 kg	0.9485	cat	Sacramento	?	1276	1994	-0.3445	0.8175	Fabrice	1.2188	Lise	1345	1323 N
0	831 kg	3.1771	cat	Sacramento	-353	622	714	1.4757	0.5057	Fabrice	0.3439	Lise	998	973 N
2	627 kg	0.6389	chicken	Bakersfield	94	890	-272	1.093	1.8541	Inan	0.1597	Andrew	881	1131 N
8	280 kg	2.4828	rabbit	Los Angeles	483	574	-1553	0.3165	1.4836	Reilly	0.0915	Eriq	193	1066 N
7	635 kg	1.4773	dog	Santa Ana	403	1437	1269	0.1978	1.5973	Andrew	1.2656	Tony	544	661 N
2	1556 kg	-0.587	chicken	Bakersfield	908	440	1794	-0.1012	0.8726	Inan	0.7063	Fabrice	394	874 N
3	None	1.9719	pig	San Diego	1560	239	-340	0.6631	0.4549	Andrew	-0.2364	Inan	226	544 N
0	1320 kg	-0.0273	cat	sacramento	-301	64	285	0.8136	-0.0451	Fabrice	0.8204	Lise	-64	516 N
4	-595 kg	1.4914	ferret	Riverside	812	-595	1159	0.9593	0.1627	Vani	0.8114	Sam	1037	731 N
0	910 kg	0.8574	cat	Sacramento	587	666	-27	0.2371	0.6067	Fabrice	1.3683	Lise	329	1091 N
0	195 kg	-1.6102	cat	Sacramento	229	1744	-141	-0.0111	-0.1899	Fabrice	-0.0028	Eriq	2116	408 N
2	930 kg	-0.5974	chicken	Bakersfield	225	-15	621	0.3261	0.4867	Inan	-0.5085	Fabrice	-540	1153 N
2	1498 kg	0.5721	chicken	Bakersfield	3	821	-471	0.3088	-0.5044	Inan	-0.7325	Fabrice	472	2058 N
1	2064 kg	2.0298	fish	Fresno	555	-656	515	0.8719	0.6814	Michael	-0.0276	Eriq	474	1452 N
0	713 kg	-0.7736	cat	Sacramento	344	1517	1100	-0.0254	0.4658	Reilly	1.564	Lise	1457	1016 N
4	12 kg	?	ferret	Riverside	703	1405	317	1.1809	-0.5567	Sam	1.2619	Sam	1636	201 N
1	143 kg	3.4059	fish	Riverside	-274	-949	2199	1.0152	-0.6271	Michael	0.2407	Vani	288	392 N
1	1337 kg	-1.3757	fish	Fresno	908	-100	-568	1.2983	-0.3587	Michael	1.4407	Vani	81	851 N
5	783 kg	-0.518	hamster	Oakland	-803	128	2050	0.7784	0.7143	Vani	-1.7677	Andrew	1627	-708 N
1	-283 kg	2.3609	fish	Fresno	785	-1558	1831	0.8558	1.5195	Michael	0.6402	Vani	None	-71 N
1	1810 kg	1.9235	fish	Fresno	33	1321	1082	-1.0203	-0.1298	Michael	0.7935	Vani	1374	-628 N
5	878 kg	0.4911	fish	Modesto, Anaheim, San Bernardino, San Diego	-158	-766	-655	0.7594	-1.0821	Lise	0.406	Reilly	1257	5 N
2	972 kg	0.6914	chicken	BAKERSFIELD	-163	878	-823	0.6019	0.1549	Inan	-0.8739	Fabrice	-1809	1241 N
8	1941 kg	3.0549	rabbit	Moreno Valley	2251	366	-588	1.3089	1.2058	Reilly	0.5984	Eriq	-224	936 N
3	281 kg	0.306	pig	IRVINE, SAN JOSE, SAN FRANCISCO	863	1218	-274	-0.2037	2.6306	aNDREW	-0.2848	Chris	2254	-659 N
9	149 kg	1.1434	guinea pig	Fremont	1069	-399	1602	1.5861	-2.1898	Inan	0.0602	aNDREW	2168	10 N
7	952 kg	0.1052	Dog	Chula Vista	1405	193	-363	1.4001	-0.0154	Chris	-0.0236	Tony	113	873 N
5	542 kg	-0.1402	hamster	San Bernardino, Modesto	1066	-1703	-21	1.0553	0.2997	Lise	-0.5679	Reilly	1310	-91 N
0	728 kg	-0.7244	cat	Sacramento	93	475	-710	-1.1616	-2.0868	Fabrice	0.8536	Lise	-741	744 N
9	324 kg	3.0073	guinea pig	Fremont	897	351	683	-0.2334	-0.2878	Tony	0.7547	Andrew	1261	217 N
9	766 kg	1.1974	guinea pig	Fremont	-933	1100	197	0.0832	-0.0201	Eriq	1.9385	Andrew	292	909 N
8	795 kg	0.3351	rabbit	Moreno Valley, Santa Clarita	-409	N/A	-7	0.5076	1.8338	Reilly	1.2649	Eriq	-915	-568 N
4	139 kg	0.6014	ferret	Riverside	496	903	980	0.3755	0.0105	VANI	-0.1454	Sam	164	648 N
4	884 kg	-0.1018	ferret	Riverside	361	1048	971	0.3639	1.4142	Vani	0.7311	Sam	2752	827 N
1	838 kg	1.0695	fish	Fresno	342	1847	2165	-1.0194	0.8	Michael	1.3131	Vani	226	1116 N
6	797 kg	0.6188	rat	Stockton	290	524	1866	1.0583	0.3273	Eriq	1.4168	Michael	1475	459 N
4	-227 kg	-0.2291	FERRET	Riverside	1753	-436	1421	0.6637	1.5975	Vani	0.3049	Sam	-1018	-337 N
7	-152 kg	-0.0925	reptile	Chula Vista	202	-1760	1422	0.2054	-0.6179	Chris	-0.3481	Tony	1635	1237 N
9	675 kg	2.9273	guinea pig	Fremont	1417	1077	-22	0.1719	0.605	Tony	1.0517	Eriq	1306	-524 N
5	1100 kg	0.48	hamster	Moreno Valley	970	164	-1597	0.4899	1.6318	lise	0.6256	rEILLY	1090	-73 N
7	-15 kg	-0.0901	reptile	Santa Ana	1359	1500	-1346	1.1457	1.2756	Chris	0.304	Tony	1590	384 N
2	1266 kg	2.4302	chicken	Bakersfield	1149	587	-1246	-0.027	-0.0732	Eriq	-0.9026	Fabrice	-773	624 N
4	299 kg	0.8472	ferret	Riverside	1512	1439	59	0.2927	0.9864	Vani	1.9019	Sam	195	1447 N
3	1858 kg	-0.5878	pig	Long Beach, Irvine	261	831	1670	0.5254	-0.5967	Andrew	0.0304	Inan	-1358	1457 N
9	979 kg	0.16	guinea pig	Fremont	625	756	699	0.6026	1.5255	Tony	-0.3465	Andrew	1346	1758 N
6	1628 kg	1.2129	rat	Stockton	-436	716	1637	0.0018	0.2851	Sam	-1.144	Michael	120	989 N
9	251 kg	-0.679	bird	Chula Vista	324	1830	2432	0.1181	-0.2353	Michael	n/a	Andrew	1546	750 N
7	1197 kg	2.0842	reptile	Chula Vista	709	-125	1209	0.8305	-0.0207	Chris	0.7905	Tony	372	945 N
8	963 kg	1.4188	rabbit	Los Angeles, Moreno Valley	843	924	233	0.3104	1.3657	Reilly	-1.0552	Eriq	-918	-88 N
1	1320 kg	1.6283	fish	Fresno	-266	1103	1497	0.4819	-0.707	Michael	-0.1768	Vani	-359	-627 N
7	1572 kg	1.3416	reptile	Sacramento	28	897	2354	0.8631	-1.1583	Chris	1.5079	Tony	1183	323 N
1	-72 kg	2.2853	fish	Fresno	-911	0	1881	0.6594	1.0085	Michael	-0.4524	Vani	-1270	-17 N
4	276 kg	-0.6586	ferret	Riverside	668	363	768	-0.5418	-0.0757	Vani	1.7793	Sam	1192	325 N
8	634 kg	1.1443	rabbit	Riverside	-1824	-678	1301	0.3313	-0.3418	Reilly	-0.318	Eriq	1849	527 N
4	-263 kg	1.2605	ferret	Riverside	-127	966	892	1.9425	0.0464	Vani	1.417	Sam	1393	991 N
3	1133 kg	3.8596	pig	Irvine, San Jose	-387	514	1742	0.7979	1.5167	Andrew	0.5207	Inan	-63	-327 N
5	1052 kg	0.1208	hamster	Anaheim, San Diego, Modesto	-130	-865	-475	1.1167	-0.6754	Michael	0.3942	Reilly	973	1355 N
8	239 kg	0.1336	rabbit	Moreno Valley	1121	2303	738	0.2401	2.2503	Lise	-1.0068	Michael	2520	-211 N
3	163 kg	2.4461	pig	Long Beach	108	1294	42	1.2042	1.4035	Andrew	-0.4052	Chris	-704	-525 N
4	842 kg	1.7298	ferret	Riverside	-37	899	1804	0.729	0.8081	Vani	1.054	Sam	507	-564 N
9	938 kg	1.9276	guinea pig	Fremont	1423	222	1061	0.3785	-0.9113	Tony	1.4566	Andrew	1270	-619 N
3	525 kg	0.8364	pig	San Jose, Long Beach, Irvine	878	382	216	0.526	-0.4846	Inan	0.2097	Inan	1252	174 N
8	-433 kg	0.377	rabbit	Los Angeles, Moreno Valley	595	281	-1099	1.3022	0.9903	Reilly	-0.2464	Eriq	192	29 N
0	-51 kg	-1.0924	cat	Sacramento	572	2013	805	0.1481	-1.3579	Fabrice	0.0475	Lise	-96	-123 N
2	319 kg	-0.3352	chicken	Bakersfield	-1312	569	1986	-0.2573	0.2268	Inan	0.2234	Inan	2476	-386 N
5	648 kg	1.8255	HAMSTER	San Bernardino, San Diego, Anaheim	-402	-415	-1932	0.4906	0.0682	Lise	-0.8161	Reilly	992	-74 N
7	-361 kg	0.2296	reptile	Chula Vista	-1405	1469	2105	0.5959	1.815	Chris	1.1677	Tony	269	282 N
9	337 kg	1.6333	bird	Fremont	42	672	1102	1.0806	2.4218	Tony	0.951	Andrew	712	415 N
8	750 kg	1.6633	rabbit	Moreno Valley	470	2629	-153	-0.305	0.8596	Reilly	0.0711	Eriq	-1547	780 N
8	123 kg	1.6726	rabbit	Santa Clarita	-1393	255	764	1.1447	1.3664	Reilly	1.3552	Eriq	1221	990 N
1	1162 kg	1.1781	fish	Fresno	209	192	-880	0.3404	-0.6532	Michael	0.947	Vani	1132	-722 N
0	556 kg	0.4468	cat	Sacramento	429	-556	-2650	0.0357	1.6919	Fabrice	1.328	Lise	1320	92 N
7	579 kg	0.0703	dog	San Francisco, Long Beach, Irvine	121	1330	2520	-0.1256	1.959	Chris	2.707	Tony	516	-890 N
4	402 kg	3.2459	ferret	Riverside	1401	152	213	0.856	0.166	Vani	-0.2454	Sam	-1341	78 N
